mark,year,mileage,fuel,price
2,2008,125000,3,32900
2,2008,277000,3,17900
2,2011,220000,3,31500
2,2009,137444,2,16400
2,2011,277000,3,26900
2,2007,190639,2,20700
2,2008,168000,3,26900
2,2006,171000,2,14999
2,2010,240000,3,22900
2,2006,184630,3,15800
2,2010,210000,3,19500
2,2009,187487,2,19900
2,2005,219617,2,16900
2,2005,220000,2,17900
2,2008,149000,2,32900
2,2005,237000,2,10900
2,2008,227000,2,27900
2,2007,206000,2,17900
2,2007,225993,2,13900
2,2009,140000,2,20000
2,2006,278000,2,16800
2,2009,160000,2,22000
2,2007,137000,3,24999
2,2010,225000,3,22900
2,2008,165000,2,19900
2,2009,169000,2,22400
2,2008,145000,2,19500
2,2011,210000,3,21900
2,2008,223000,2,18900
2,2009,189000,3,31900
2,2010,228215,3,21900
2,2006,197371,2,17900
2,2007,127344,2,39900
2,2004,284000,3,15500
2,2008,250000,3,34400
2,2008,275623,3,17500
2,2006,390300,3,12400
2,2010,175000,2,20900
2,2007,200000,2,20999
2,2006,179000,2,23900
2,2004,256000,2,22850
2,2006,219000,2,15800
2,2009,151215,2,18400
2,2011,156000,3,25900
2,2007,245000,2,22900
2,2009,131000,2,25900
2,2009,190122,2,20800
2,2012,194000,2,41900
2,2009,308467,3,13900
2,2004,195000,2,11111
2,2009,124500,2,19999
2,2009,280000,3,20900
2,2007,145000,2,18999
2,2009,243900,3,19900
2,2010,226000,3,17900
2,2008,257000,3,19900
2,2009,134800,2,25249
2,2007,173100,2,16900
2,2008,100000,2,20500
2,2009,167186,3,20002
2,2007,207000,2,14700
2,2009,160000,2,49990
2,2011,207000,3,24900
2,2010,138000,3,19900
2,2009,174000,2,18500
2,2010,212000,3,19800
2,2007,189200,3,19900
2,2011,199092,3,24000
2,2009,243233,3,18500
2,2005,198000,2,11500
2,2004,255674,2,14500
2,2010,196779,2,21100
2,2006,138000,2,14900
2,2010,260000,3,18999
2,2006,238000,2,13400
2,2008,199999,2,16999
2,2007,234000,3,11500
2,2009,130225,2,22499
2,2005,185000,2,15500
2,2005,96900,2,21900
2,2011,204431,3,17400
2,2008,187000,2,19300
2,2010,242000,3,21900
2,2009,207000,3,20000
2,2011,187000,2,23600
2,2010,129000,2,60000
2,2007,166000,3,24900
2,2009,135000,2,17300
2,2007,210000,3,28999
2,2008,148000,2,23000
2,2007,266000,2,24900
2,2005,258000,2,14900
2,2008,272300,3,19900
2,2009,273270,3,25900
2,2007,279509,3,17000
2,2008,233120,3,24800
2,2006,191000,2,18900
2,2007,159612,2,11900
2,2006,293000,3,19900
2,2007,232443,3,17000
2,2008,162145,2,17300
2,2009,130856,2,25300
2,2010,183000,2,23900
2,2006,194000,3,18800
2,2008,150000,2,20400
2,2005,249000,3,20500
2,2008,304600,3,17800
2,2010,120000,3,17900
2,2009,218000,2,29950
2,2006,169100,2,16900
2,2010,218576,3,23900
2,2006,175800,2,15900
2,2005,261000,3,11999
2,2009,210000,3,16900
2,2008,155611,3,18900
2,2008,220200,3,15500
2,2017,109800,3,89900
2,2013,160228,3,40000
2,2011,82000,2,42900
2,2016,54062,3,64900
2,2014,170000,3,42500
2,2017,74091,3,103900
2,2012,154000,2,32400
2,2013,143890,3,42900
2,2012,118483,2,39500
2,2016,125000,3,68900
2,2018,125231,3,92000
2,2013,196329,3,33500
2,2011,167115,3,37000
2,2013,188910,2,72500
2,2016,137650,3,75900
2,2019,96361,2,114900
2,2019,92300,2,83200
2,2018,18000,2,98900
2,2018,104000,3,64500
2,2016,164512,3,52800
2,2014,202000,3,46900
2,2018,70500,2,91900
2,2013,102000,2,43900
2,2017,65400,2,79900
2,2017,100000,3,56900
2,2018,79217,2,96900
2,2012,152000,2,33900
2,2015,94000,2,48999
2,2017,82500,2,66500
2,2014,120865,3,42500
2,2012,10000,3,38000
2,2012,194000,2,45900
2,2015,186100,3,69900
2,2014,108500,3,42500
2,2016,60500,2,72900
2,2012,125000,2,38700
2,2015,52800,2,73000
2,2015,98000,2,49900
2,2012,167121,3,36900
2,2014,89372,2,39999
2,2017,56430,2,92800
2,2016,112520,3,66900
2,2012,186227,3,37800
2,2013,254000,3,29900
2,2019,59365,3,94900
2,2012,216992,3,39900
2,2012,85198,2,49000
2,2013,105313,2,44500
2,2019,10734,2,98000
2,2013,149575,2,38900
2,2016,44300,2,57900
2,2013,193000,2,36500
2,2017,97100,3,49900
2,2013,149000,2,39900
2,2013,168351,3,46900
2,2014,172000,3,38000
2,2017,78365,2,72300
2,2019,14000,2,91900
2,2011,246790,3,36900
2,2015,141500,3,65000
2,2019,14000,2,79900
2,2012,148000,2,38000
2,2012,110246,2,36500
2,2012,166123,3,34999
2,2015,171900,3,45900
2,2016,159000,3,52900
2,2012,223000,2,32900
2,2018,41000,3,124999
2,2013,192358,3,38900
2,2015,153981,3,45900
2,2016,108000,2,69900
2,2018,45000,2,97000
2,2013,204000,3,43900
2,2015,17000,2,49900
2,2012,152000,3,32500
2,2013,102000,2,35000
2,2015,48047,2,49500
2,2021,1,2,139300
2,2019,9920,2,199900
2,2021,15000,2,130400
2,2019,20000,2,227072
2,2021,1,2,168431
2,2019,3705,2,25000
2,2021,20,2,142900
2,2021,10,2,104997
2,2021,15000,2,122500
2,2021,6,2,126500
2,2021,10,2,104997
2,2020,31500,2,199900
2,2021,10000,3,145944
2,2020,17500,3,137900
2,2021,6000,2,129500
2,2021,6000,2,129500
2,2020,7200,3,68900
2,2021,1,2,160900
2,2020,18200,3,150000
2,2020,25800,2,132132
2,2021,5,2,203900
2,2022,5,2,209200
2,2019,33800,2,84900
2,2020,42000,3,86900
2,2021,10000,2,299999
2,2022,10,2,184400
2,2019,65000,3,119900
2,2019,18135,2,90800
2,2015,223000,3,47900
2,2021,5,3,200700
2,2016,73700,3,74900
2,2021,5,3,195900
2,2021,6,3,182000
2,2014,137000,2,59999
2,2021,30,3,175900
2,2021,15000,2,149999
2,2015,166000,2,56900
2,2021,5,2,220100
2,2021,20,3,243000
2,2015,69503,2,82000
2,2017,152095,2,84900
2,2021,15000,2,217500
2,2021,5,2,180000
2,2021,6,3,165000
2,2018,58000,2,66900
2,2019,51258,2,109800
2,2021,5,2,174000
2,2021,5,2,191400
2,2021,6,3,185000
2,2021,5,3,215000
2,2021,1,3,155100
2,2021,6,2,211900
2,2015,220000,3,47500
2,2021,20,2,234700
2,2021,12000,2,214999
2,2021,1,2,264400
2,2021,6000,2,155100
2,2016,34000,3,59000
2,2016,188000,3,85900
2,2015,110000,2,104900
2,2019,5700,4,102000
2,2014,153000,2,49000
2,2021,6000,2,217500
2,2022,1,2,155500
2,2021,4000,2,156500
2,2021,4000,2,156500
2,2017,26500,2,89000
2,2021,6,3,219100
2,2018,38000,2,129000
2,2017,178945,3,58900
2,2016,55600,3,57900
2,2019,17759,2,110000
2,2019,15100,2,79000
2,2019,37700,3,114900
2,2016,100000,2,67900
2,1996,127000,2,22900
2,1997,158000,2,11000
2,1994,219000,3,24900
2,1991,178903,2,10500
2,1997,260000,0,16800
2,1995,170171,2,7900
2,1999,227000,2,6100
2,1999,185000,2,14500
2,1996,270000,0,4500
2,1993,199000,2,7500
2,1992,125000,2,8900
2,2004,216000,2,12900
2,2004,278000,3,12000
2,2003,315000,3,38200
2,2000,290453,2,12900
2,2000,270200,2,24500
2,1998,312000,2,7499
2,2004,211800,2,7900
2,2003,302000,0,9900
2,2003,206097,2,13900
2,2000,230840,2,5500
2,1999,231423,2,3999
2,2000,271000,3,9899
2,2003,380360,3,13000
2,2005,321000,3,19900
2,2002,152590,2,6300
2,1999,250000,2,12900
2,2002,244000,2,14900
2,1999,238000,2,14999
2,2002,266000,2,23900
2,2002,298000,2,27900
2,2000,100000,3,21000
2,2004,370000,3,20900
2,2004,269000,3,19500
2,1999,184480,2,12000
2,1998,215034,2,12999
2,2000,284000,2,20900
2,2004,278580,0,6500
2,2000,308236,3,3150
2,2005,282000,2,21900
2,2001,260000,0,15200
2,2002,220000,2,14999
2,2000,224000,2,12499
2,1999,110000,2,27000
2,2003,221000,2,8300
2,2000,260123,2,11900
2,2001,435717,2,5298
2,2004,175000,2,11400
2,2001,193000,2,13500
2,2002,248385,0,20900
2,1999,371334,3,8500
2,2004,206000,2,10500
2,2001,240000,2,6900
2,1999,206085,2,9900
2,2005,172000,2,9900
2,2004,325180,0,6700
2,1999,330000,2,35000
2,2001,236000,2,8500
2,2005,228000,2,12400
2,2005,489000,3,5900
2,2005,235000,2,8000
2,2005,278000,3,13500
2,2002,223000,2,28900
2,2002,410503,0,9500
2,2001,282000,3,8500
2,2004,242000,2,9000
2,2003,266510,3,6500
2,2002,239000,0,18400
2,2004,184000,2,13500
2,2004,248500,3,8499
2,2001,206000,2,8900
2,2002,270000,2,8900
2,2000,315000,2,9200
2,2003,150000,2,11999
2,1999,288000,0,4900
2,2001,304000,2,123456
2,2001,164800,2,6900
2,2006,175300,2,36000
2,2002,260000,2,16999
2,2002,245000,2,13999
2,2001,243000,2,9900
2,2002,342000,2,15867
2,2006,243042,3,14900
2,2005,257000,2,9900
2,2004,249000,2,8900
2,2003,186000,2,11800
2,2002,237230,2,5900
2,2006,242265,0,22499
2,2002,185900,2,7500
2,2004,248328,3,11000
2,2001,171000,2,13900
2,2004,340000,3,29999
2,1999,268000,2,10999
2,2003,325000,3,9900
2,2004,260000,3,900
2,2004,261470,2,10000
2,2000,234750,2,17500
2,2001,254577,3,4999
2,2002,218000,0,25000
2,2000,310000,0,8900
2,2003,117000,2,13400
2,2003,206000,2,7300
2,2002,239536,2,5900
2,2002,165700,2,27000
2,2001,176000,2,8500
2,2004,121000,2,13950
2,2004,282000,2,7999
2,2006,378000,3,11900
2,2004,230000,2,8600
2,2007,244300,2,25900
2,2007,180000,3,28500
2,2005,203448,2,25900
2,2007,187480,2,23700
2,2007,249000,3,33999
2,2007,245000,2,19900
2,2007,117523,2,26000
2,2008,124785,2,39999
2,2006,289000,3,18900
2,2006,278700,3,18200
2,2009,249000,3,31900
2,2007,301000,3,21500
2,2006,201036,3,21900
2,2007,225000,3,19999
2,2007,244000,2,17500
2,2012,229000,3,23500
2,2006,213297,2,21500
2,2006,203630,2,15800
2,2008,330000,3,16700
2,2010,247000,3,23900
2,2008,279542,3,23990
2,2008,185824,3,22900
2,2009,230000,2,36800
2,2009,320000,3,25900
2,2008,316000,3,22800
2,2008,196000,3,18600
2,2009,279000,3,26900
2,2007,172000,2,23900
2,2009,189000,2,25900
2,2008,138000,2,20900
2,2009,211240,3,31900
2,2007,341000,3,16999
2,2008,42000,2,39900
2,2006,242519,2,34900
2,2012,79650,3,39999
2,2005,189000,2,19900
2,2007,194977,2,23000
2,2007,279000,3,20900
2,2007,197000,2,14900
2,2005,277000,2,18900
2,2006,230000,3,25000
2,2010,202000,3,24900
2,2008,197000,3,25800
2,2008,291000,2,39900
2,2006,168000,2,20500
2,2007,346105,3,15900
2,2008,279882,2,43000
2,2011,116006,3,37900
2,2009,209000,2,29900
2,2008,246000,3,17900
2,2006,272000,3,20500
2,2009,326000,3,23500
2,2009,400850,3,30500
2,2008,240000,3,21900
2,2010,190865,2,44000
2,2010,318000,3,22500
2,2006,211900,2,23800
2,2009,265000,3,26000
2,2008,294931,3,32000
2,2007,124960,2,25000
2,2005,163000,2,19900
2,2010,160000,2,27900
2,2008,220000,2,27900
2,2007,216700,3,19900
2,2009,232000,3,27700
2,2010,192684,3,62000
2,2006,204000,2,15900
2,2008,275216,3,21800
2,2006,333012,3,15900
2,2006,147000,2,19900
2,2009,237279,2,32900
2,2010,209939,2,29890
2,2007,265000,3,17900
2,2008,161200,2,32900
2,2006,284109,2,29999
2,2007,230000,3,34900
2,2005,235594,2,16900
2,2012,310000,3,34000
2,2008,326987,3,17900
2,2008,160000,2,35000
2,2008,231000,2,21400
2,2008,188000,2,39900
2,2008,184824,2,46500
2,2008,211111,2,53000
2,2009,198000,2,39900
2,2005,217000,2,15400
2,2011,405000,3,18900
2,2006,298300,3,13490
2,2009,318523,3,43900
2,2008,178000,3,22000
2,2006,167456,2,18900
2,2009,290924,3,32000
2,2012,145000,2,36500
2,2007,296000,3,17900
2,2005,223000,2,20900
2,2010,325000,3,18000
2,2008,251000,2,24800
2,2012,72400,2,40000
2,2007,295000,3,18600
2,2006,225300,2,19000
2,2006,232000,2,18900
2,2006,241362,2,12900
2,2005,190000,2,18900
2,2007,215000,2,26500
2,2010,249000,3,28700
2,2007,215000,3,19900
2,2009,151872,2,15900
2,2006,200000,2,18900
2,2011,236000,3,27400
2,2011,269000,3,23800
2,2007,168680,2,18900
2,2008,297235,2,25700
2,2013,60400,2,89900
2,2010,119100,2,33700
2,2009,231243,2,23800
2,2009,170000,2,17900
2,2006,238000,2,16900
2,2006,199789,2,17900
2,2007,214000,2,16800
2,2007,189000,2,18900
2,2012,157944,3,79999
2,2007,180000,2,19000
2,2007,173126,2,20900
2,2005,201000,2,14400
2,2006,240000,2,15800
2,2007,168980,2,20900
2,2007,256000,3,17700
2,2007,314000,3,21900
2,2005,175554,2,18900
2,2009,115000,2,26900
2,2007,259000,3,19900
2,2008,119000,0,27800
2,2008,123595,2,27300
2,2007,122450,2,7900
2,2007,293993,3,22000
2,2007,206140,2,22000
2,2012,199623,2,45000
2,2007,193847,2,16900
2,2008,210000,3,18900
2,2008,220000,3,27900
2,2012,199623,2,45000
2,2006,315420,3,16700
2,2006,166300,2,18900
2,2011,278000,3,33700
2,2007,171900,2,65700
2,2008,221005,3,28900
2,2011,173000,2,50555
2,2007,176000,2,23900
2,2007,123644,2,22900
2,2007,290000,3,15900
2,2008,178600,3,20900
2,2010,172900,3,46900
2,2005,231000,2,28900
2,2005,250000,2,29900
2,2008,241300,3,22849
2,2008,184860,2,23900
2,2006,211123,2,22800
2,2006,207000,2,18990
2,2010,188000,3,30900
2,2009,178000,3,32400
2,2007,337325,3,24000
2,2007,203000,2,21800
2,2009,202100,3,19500
2,2006,307000,3,22500
2,2011,213000,3,24500
2,2011,244200,3,31500
2,2005,162000,2,20900
2,2006,196000,3,17900
2,2007,103800,2,49900
2,2010,198000,2,25900
2,2009,249222,3,24500
2,2009,142000,2,61400
2,2009,219000,3,34900
2,2009,235000,2,21999
2,2008,153000,2,23900
2,2011,210768,3,32900
2,2006,182000,2,22900
2,2008,220000,2,38600
2,2006,143000,2,23500
2,2007,148000,2,23900
2,2005,206000,2,16900
2,2013,221000,3,45500
2,2009,390000,3,40900
2,2005,218000,2,19800
2,2009,249000,2,34900
2,2009,170000,3,28500
2,2009,127175,3,49900
2,2011,165034,2,29900
2,2006,230000,2,17000
2,2007,216124,0,26900
2,2010,247000,3,27900
2,2011,130000,2,44900
2,2006,202000,2,22900
2,2006,192358,2,18500
2,2007,187000,3,21400
2,2005,220991,2,17000
2,2010,267000,3,29950
2,2006,90000,0,18900
2,2008,209000,2,32900
2,2010,269800,3,27700
2,2008,226000,2,19950
2,2009,178381,3,36900
2,2007,240000,2,22999
2,2010,165000,2,31900
2,2007,250000,2,18700
2,2006,228123,2,16950
2,2006,220000,2,29500
2,2007,147000,2,17900
2,2009,319000,3,21000
2,2006,280000,3,19800
2,2012,93527,2,70000
2,2007,306000,3,15499
2,2010,175000,3,30900
2,2006,300622,2,26000
2,2007,222035,3,18900
2,2005,287000,3,23500
2,2007,295000,3,36990
2,2006,307000,3,28000
2,2009,140000,2,12899
2,2007,214000,2,22500
2,2010,238234,3,23900
2,2007,239386,3,22500
2,2007,201000,2,18000
2,2017,64900,3,99900
2,2018,102892,3,98900
2,2016,135800,3,135000
2,2019,89245,3,157800
2,2012,146500,2,79500
2,2013,151000,2,43500
2,2015,71200,2,68500
2,2012,216000,2,49500
2,2017,97000,2,83700
2,2017,120687,3,66900
2,2016,123850,3,86500
2,2017,63584,3,71400
2,2014,93946,3,56499
2,2014,230000,3,47100
2,2017,71662,3,55600
2,2012,192000,3,78500
2,2016,152000,2,69900
2,2015,145854,3,66000
2,2013,235000,3,54500
2,2014,51000,2,63600
2,2016,73995,3,95900
2,2015,282030,3,47950
2,2017,127399,3,111100
2,2013,214000,3,52890
2,2017,115000,3,105000
2,2013,181000,3,69999
2,2018,94487,3,93500
2,2019,47051,3,122100
2,2017,146399,3,78800
2,2018,140000,3,87900
2,2016,132214,3,119799
2,2018,142761,3,102799
2,2016,163697,3,63900
2,2019,66820,3,139900
2,2012,205000,3,48000
2,2012,197000,3,45999
2,2014,235000,3,52000
2,2012,226587,3,56900
2,2017,110000,3,99800
2,2018,80517,3,85000
2,2013,230000,3,46000
2,2018,62880,2,89900
2,2015,187352,2,60000
2,2014,166000,3,46990
2,2018,85000,2,139500
2,2015,250000,3,49900
2,2012,220000,3,47800
2,2015,192714,3,61000
2,2013,161000,3,55900
2,2016,240000,3,61500
2,2013,132680,2,50000
2,2015,165000,2,55900
2,2013,150000,2,69900
2,2019,41816,3,114700
2,2019,79430,2,119900
2,2013,220000,3,41900
2,2016,84329,3,74900
2,2018,57835,2,136900
2,2018,142105,2,79900
2,2019,81395,2,119900
2,2013,225000,2,39800
2,2018,91738,2,89900
2,2014,88200,2,66000
2,2013,227000,3,52900
2,2019,53151,2,94900
2,2017,189000,3,58900
2,2021,9900,2,184900
2,2018,103213,3,109900
2,2019,76800,3,104900
2,2018,51000,3,91900
2,2017,68580,3,136900
2,2015,132000,3,52000
2,2017,85200,3,99900
2,2013,186000,3,49900
2,2019,61200,3,97800
2,2013,294368,3,66900
2,2012,250000,3,69900
2,2019,70000,3,158600
2,2015,38200,2,79900
2,2018,101663,3,96555
2,2012,84367,3,47000
2,2015,216200,3,57900
2,2014,160000,2,57900
2,2016,90000,3,84900
2,2014,192300,2,45900
2,2019,84199,3,129900
2,2018,178000,3,81900
2,2015,290000,3,40900
2,2019,46674,2,94900
2,2018,20000,2,87900
2,2018,65000,2,89700
2,2013,309980,3,44900
2,2012,290000,3,49000
2,2019,58500,3,94999
2,2015,169000,3,59999
2,2014,177000,3,59500
2,2016,41500,2,68900
2,2013,210000,3,42999
2,2013,140000,2,102000
2,2019,70440,2,103900
2,2013,130000,2,76700
2,2018,93600,3,129500
2,2014,177000,3,64000
2,2018,59946,3,114900
2,2017,115806,3,75900
2,2019,64048,3,109900
2,2017,89317,3,117900
2,2018,64153,2,99900
2,2013,190000,2,59900
2,2014,175000,3,66500
2,2013,300000,3,36990
2,2012,145000,3,49900
2,2019,36000,2,179900
2,2015,29700,3,83800
2,2015,80000,2,95000
2,2018,55360,2,98900
2,2017,191000,3,66900
2,2018,24900,2,98000
2,2012,215000,3,36999
2,2018,60000,3,104550
2,2013,254000,3,45900
2,2014,224000,3,41900
2,2018,84600,3,99900
2,2016,223000,3,54000
2,2013,195000,2,55000
2,2012,269000,3,38500
2,2015,93010,3,61500
2,2017,180000,3,67900
2,2018,127000,3,73900
2,2015,182000,3,51900
2,2013,185000,3,48900
2,2015,138000,2,59500
2,2014,189500,3,45700
2,2019,85230,2,139900
2,2016,75000,2,73900
2,2017,121000,3,87900
2,2015,188000,3,62900
2,2014,277500,3,39900
2,2018,71500,2,99900
2,2016,29300,3,99990
2,2015,206236,3,39900
2,2013,120664,3,53999
2,2017,169000,3,65900
2,2015,181000,3,93900
2,2019,37000,3,149900
2,2015,107300,3,97170
2,2013,210000,3,48500
2,2015,39000,2,62900
2,2016,160000,3,65000
2,2013,271000,3,44700
2,2016,83203,2,84900
2,2013,200000,3,46000
2,2016,199900,3,77500
2,2014,109307,2,71000
2,2019,46900,3,135500
2,2016,140000,2,60147
2,2016,218000,3,74900
2,2019,58064,2,99900
2,2016,140000,3,69900
2,2017,89000,2,135900
2,2013,190000,3,63800
2,2017,154000,3,99000
2,2012,286000,3,39700
2,2016,89000,2,99000
2,2013,210000,3,44900
2,2012,192000,3,44500
2,2015,136000,3,110577
2,2014,205000,3,74900
2,2019,22687,2,97498
2,2019,76158,3,109470
2,2020,63000,2,149990
2,2021,1,4,217600
2,2020,46000,3,145000
2,2021,20,2,342900
2,2020,14100,3,176000
2,2019,37200,2,117000
2,2019,50790,3,220717
2,2021,6,2,381900
2,2022,1,2,222390
2,2019,35800,3,187500
2,2021,4054,3,249900
2,2019,63700,3,175000
2,2020,3217,4,239900
2,2021,5000,3,209900
2,2020,16900,3,199900
2,2021,1,2,173000
2,2019,48423,2,179900
2,2019,60900,3,159900
2,2021,1,2,224475
2,2020,17400,3,189900
2,2020,17600,3,199900
2,2021,1,3,306099
2,2020,6800,3,209900
2,2021,15200,3,186900
2,2019,56800,2,164900
2,2021,10000,3,208900
2,2021,5,2,182000
2,2019,50736,2,103900
2,2021,5,4,253000
2,2021,5,2,366000
2,2020,34500,2,162500
2,2019,59500,2,189900
2,2021,20,3,364900
2,2022,5,2,269000
2,2021,6000,4,221035
2,2021,0,4,214900
2,2021,0,4,214900
2,2021,0,3,219900
2,2021,5000,2,169900
2,2021,1,2,176000
2,2021,5,3,245300
2,2021,5,3,245300
2,2021,5,3,267100
2,2021,5,2,152352
2,2021,1,2,203300
2,2021,1,4,281960
2,2020,10200,2,174900
2,2021,5,2,187000
2,2021,5,2,398000
2,2019,35000,2,179000
2,2019,61400,2,206000
2,2021,5,2,288200
2,2019,93450,3,179900
2,2020,16000,2,195900
2,2019,43013,2,169900
2,2021,1,2,238000
2,2021,6000,4,243500
2,2021,20,3,374100
2,2021,20,3,376900
2,2021,6,4,250100
2,2022,1,2,222390
2,2019,38000,3,219900
2,2021,9999,3,189900
2,2021,4,3,232796
2,2021,6000,4,243500
2,2021,0,4,233568
2,2021,0,4,233568
2,2021,4968,3,230000
2,2019,62673,3,150775
2,2019,24491,3,195000
2,2021,5000,3,256900
2,2021,6000,4,200100
2,2021,0,4,259900
2,2020,19787,2,194900
2,2021,0,4,199900
2,2021,1,4,304200
2,2020,12200,2,169900
2,2019,48500,2,194899
2,2021,2,2,167950
2,2020,1900,2,139000
2,2016,112000,2,115000
2,2022,20,2,283400
2,2016,51000,2,86700
2,2021,5,3,303700
2,2021,5,3,263500
2,2018,46200,2,139900
2,2015,117000,2,79900
2,2014,70000,2,119900
2,2015,56067,3,108240
2,2021,6000,3,261900
2,2017,225000,3,135000
2,2018,64000,2,175900
2,2016,170781,3,90850
2,2021,5,2,356900
2,2014,235000,3,107010
2,2014,122450,3,104900
2,2017,64000,2,134900
2,2015,187400,3,82900
2,2021,1,3,258400
2,2014,240000,3,99999
2,2021,1,3,290200
2,2017,142369,3,109900
2,2015,190438,3,77900
2,2014,124322,2,67900
2,2014,103000,2,118900
2,2015,129000,3,109900
2,2017,189700,3,92900
2,2017,64000,3,77900
2,2021,0,3,293900
2,2021,1,2,210759
2,2021,5,2,286000
2,2014,53000,2,82000
2,2019,47340,2,249900
2,2014,235000,3,89900
2,2017,42720,2,169850
2,2015,143700,2,83500
2,2015,57500,3,85000
2,2016,159000,3,90500
2,2017,129000,3,82900
2,2016,134000,2,125000
2,2014,162341,2,80000
2,2016,141800,3,99900
2,2016,214000,3,78000
2,2015,105000,3,82500
2,2021,751,3,285000
2,2019,54000,2,114899
2,2021,5,3,253500
2,2018,66000,3,129998
2,2020,17000,3,151905
2,2017,50000,2,145000
2,2017,70400,2,109999
2,2021,5,2,359500
2,2018,73000,2,154900
2,2015,176061,3,89900
2,2021,8800,2,439900
2,2021,5,2,285000
2,2022,1,2,261400
2,2015,79000,2,91900
2,2017,70000,2,100000
2,2021,20,2,368200
2,2014,104037,2,86000
2,2021,5,2,407200
2,2021,5000,2,350500
2,2022,1,2,261400
2,2021,6000,2,350500
2,2017,102100,3,91900
2,2017,83210,2,109900
2,2021,5,2,306100
2,2015,80000,2,69999
2,2015,133000,2,107500
2,2014,235500,3,85000
2,2016,111000,3,128000
2,2017,66000,3,142500
2,2021,5,2,357600
2,2014,67000,2,108000
2,2017,52214,2,109900
2,2015,146624,2,83500
2,2015,209000,2,94000
2,2015,180000,2,92900
2,2017,249000,3,69900
2,2018,14900,2,145000
2,2016,160196,3,95900
2,2014,310000,3,72000
2,2016,103000,2,74500
2,2014,90300,2,126000
2,2002,378031,3,8900
2,2000,245000,2,6900
2,2001,247465,0,25000
2,2002,323000,0,21000
2,1999,218120,2,11000
2,2000,406000,3,7200
2,2001,270000,2,11900
2,1999,220000,0,7000
2,2001,334936,3,8900
2,2002,251610,0,16500
2,2003,228851,2,25000
2,1997,253123,0,10900
2,1999,307312,2,13500
2,2003,78000,2,40000
2,2003,405617,3,16500
2,2001,355849,3,12500
2,2000,270000,2,24900
2,2001,232001,2,16000
2,2001,362777,3,9999
2,1997,274000,2,13400
2,2001,272000,2,12900
2,1998,335000,0,6200
2,2001,360000,3,14500
2,1996,207000,2,39900
2,2003,183000,2,16500
2,1998,270000,0,14000
2,1999,250000,2,5500
2,1997,373000,0,4500
2,2000,208000,3,19999
2,2003,424000,3,11500
2,2001,298600,0,19000
2,2000,240500,2,13500
2,2001,217000,2,16900
2,2000,237356,2,19000
2,2000,164000,2,9600
2,2002,305000,3,14900
2,1997,255400,2,10500
2,2002,220000,2,6700
2,2000,450000,0,8000
2,2001,409303,3,7000
2,1996,340000,2,6900
2,2001,364000,0,14900
2,1997,209800,2,8800
2,2000,212147,2,23700
2,1998,220000,2,4600
2,1998,128000,2,24900
2,1998,277000,0,13000
2,2001,230021,2,14900
2,2002,308000,3,10700
2,2000,190445,2,16000
2,2000,233600,2,8999
2,2002,320000,3,12888
2,2001,261000,2,16800
2,2000,312000,2,11400
2,2002,308000,3,10700
2,1999,247000,2,10500
2,1997,350000,0,11900
2,1998,250000,2,9300
2,1996,282000,0,14900
2,2002,320000,3,12888
2,2000,424000,2,12500
2,2008,251405,3,27900
2,2006,419000,3,18500
2,2007,334000,3,29900
2,2004,420000,3,22500
2,2005,250000,3,30900
2,2005,171936,3,28900
2,2007,259000,3,25900
2,2004,343562,0,24600
2,2008,191000,2,31999
2,2006,308000,3,25555
2,2007,105000,2,39800
2,2005,200627,2,29900
2,2008,187500,2,38900
2,2005,320000,3,28000
2,2010,293000,3,38000
2,2008,125000,2,37900
